seed,arm,idx,smiles,reos_flag
43,framework,479,[H]OC(=O)C([H])([H])N1C(=O)N([H])N([H])C1=O,0
43,framework,480,[H]C1=C(N([H])[H])C(N([H])[H])=C([H])C(C([H])([H])[H])=C1[H],0
43,framework,481,[H]SC([H])(C(=O)N([H])[H])N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,482,[H]C1=C([H])C2=C(C(OC([H])([H])C([H])([H])[H])=C1[H])N(C([H])([H])C([H])([H])[H])C(=O)O2,0
43,framework,483,[H]OC(=O)C([H])([H])SC([H])([H])[H],0
43,framework,484,[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])O[H],0
43,framework,485,[H]N1C(=O)C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,486,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,487,[H]N([H])C1=C(C(=O)OC([H])([H])[H])C(C([H])([H])[H])=NN1[H],0
43,framework,488,[H]C([H])([H])ON=C(C(=O)OC([H])([H])[H])C([H])([H])OC(=O)C([H])([H])[H],0
43,framework,489,[H]C([H])([H])C([H])([H])N(C(=O)C(Cl)(Cl)Cl)C([H])([H])C([H])([H])[H],0
43,framework,490,[H]N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])Cl)C([H])([H])[H],0
43,framework,491,[H]C1=C([H])N([H])C(N([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])=N1,0
43,framework,492,[H]C1=NOC(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])=C1[H],0
43,framework,493,[H]N=C([H])C([H])([H])[H],0
43,framework,494,[H]OC(=O)C([H])([H])[H],0
43,framework,495,[H]C1=NN(C([H])([H])C([H])=C([H])[H])C(N([H])[H])=N1,0
43,framework,496,[H]C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H],0
43,framework,497,[H]C1=C([H])N(C([H])([H])C([H])([H])[H])C(C(=O)N([H])[H])=C1[H],0
43,framework,498,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0
43,framework,499,[H]C1=C([H])C2=C(C([H])=C1[H])N([H])C([H])=C2C(=O)OC([H])([H])[H],0
44,baseline,0,[H]C([H])(Cl)C([H])([H])Cl,0
44,baseline,1,[H]N([H])C(=O)N([H])[H],0
44,baseline,2,[H]N([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,3,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,4,[H]C1=C([H])C(C(=O)C([H])([H])C([H])([H])[H])=C([H])C([H])=C1Br,0
44,baseline,5,[H]OC([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],0
44,baseline,6,[H]C1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,7,[H]OC([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])[H],0
44,baseline,8,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,9,[H]N(C(=O)C([H])([H])[H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],0
44,baseline,10,[H]N([H])C(=S)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,11,[H]C1=C([H])C(OC([H])([H])C([H])([H])[H])=C([H])C(C(=O)N([H])[H])=C1[H],0
44,baseline,12,[H]N(C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,13,[H]C1=NSC(C2=NN([H])C(SC([H])([H])C([H])([H])C([H])([H])[H])=N2)=C1[H],0
44,baseline,14,[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,15,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,16,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,17,[H]C1=C([H])C([H])=C(N([H])C(=O)C([H])=C([H])C([H])([H])[H])C(C(=O)C([H])([H])[H])=C1[H],0
44,baseline,18,[H]OC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H],0
44,baseline,19,[H]C1=NN([H])C(=S)N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,20,[H]N(C(=O)C([H])([H])[H])C(=S)N([H])C([H])([H])[H],0
44,baseline,21,[H]C1=NC(Cl)=C(C([H])([H])C([H])([H])[H])C(OC([H])([H])[H])=N1,0
44,baseline,22,[H]N([H])C(=S)N([H])C([H])([H])C([H])([H])[H],0
44,baseline,23,[H]OC(=O)C([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,24,[H]N([H])N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-],0
44,baseline,25,[H]OC(=O)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
44,baseline,26,[H]OC(=O)C([H])([H])[H],0
44,baseline,27,[H]N([H])C(=O)C1([H])N(S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,28,[H]OC(=O)C([H])([H])Cl,0
44,baseline,29,[H]N([H])C([H])([H])C([H])([H])N([H])[H],0
44,baseline,30,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,31,[H]OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[H],0
44,baseline,32,[H]C1=C([H])C(OC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])=C([H])C([H])=C1Cl,0
44,baseline,33,[H]C1=C([H])C2=C(N=C1SC([H])([H])[H])SC(C(=O)OC([H])([H])[H])=C2[H],0
44,baseline,34,[H]ON=C(C([H])([H])[H])C([H])([H])[H],0
44,baseline,35,[H]N([H])C(=O)OC([H])([H])C(=O)OC([H])([H])[H],0
44,baseline,36,[H]C([H])=C([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
44,baseline,37,[H]C1=C([H])C([H])=C(C2=C(Br)C(OC([H])([H])[H])=NN2C([H])([H])[H])O1,0
44,baseline,38,[H]C1=C([H])C([H])=C(C([H])(C([H])([H])C([H])([H])[H])[N+]([H])([H])[H])C([H])=C1[H],0
44,baseline,39,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,40,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,41,[H]C1=C(C([H])([H])[H])C([H])=C2C(=O)N=C(C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C2=N1,0
44,baseline,42,[H]C1=C([H])C2=C(N=C(C([H])([H])C([H])([H])[H])N2[H])C(OC([H])([H])C([H])([H])[H])=C1[H],0
44,baseline,43,[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,44,[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,45,[H]N([H])C(=S)N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,46,[H]OC(=O)C([H])([H])N([H])C(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
44,baseline,47,[H]N([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,48,[H]N(C(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C(Cl)(Cl)Cl,0
44,baseline,49,[H]C1([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C1([H])[H],0
44,baseline,50,[H]C1=C(C([H])([H])[H])N=C(SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])N1C([H])([H])[H],0
44,baseline,51,[H]N=C([H])N([H])[H],0
44,baseline,52,[H]N(C(=O)C(Cl)(Cl)Cl)C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,53,[H]C([H])(Cl)C([H])(Cl)Cl,0
44,baseline,54,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1N(C([H])([H])[H])C([H])([H])[H],0
44,baseline,55,[H]OC(=O)C([H])([H])Cl,0
44,baseline,56,[H]OC([H])([H])C([H])([H])C([H])([H])Cl,0
44,baseline,57,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,58,[H]C1=C([H])C([H])=C2OC([H])(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])=NC2=C1[H],0
44,baseline,59,[H]C1=C([H])C(C([H])([H])N([H])C(=O)C([H])([H])[H])=C([H])C([H])=C1Br,0
44,baseline,60,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,61,[H]N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],0
44,baseline,62,[H]N(C(=O)C([H])([H])Cl)N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,63,[H]C([H])([H])SC([H])([H])C([H])([H])Cl,0
44,baseline,64,[H]C1=NC(Cl)=C2N=NN(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=N1,0
44,baseline,65,[H]C1=C2SC([H])([H])C([H])([H])N([H])C2=NC(OC([H])([H])C([H])([H])[H])=N1,0
44,baseline,66,[H]C([H])(OC(=O)C([H])([H])C([H])([H])[N+]([H])([H])[H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,67,[H]OC([H])([H])C([H])([H])N([H])P(=O)(=O)C([H])([H])C([H])([H])[H],0
44,baseline,68,[H]OC(=O)C1(C([H])([H])[H])SS1,0
44,baseline,69,[H]C1=C([H])C(C([H])([H])[H])=C(C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
44,baseline,70,[H]C1=C([H])C(S(=O)(=O)N([H])N([H])C(=O)C([H])([H])C(=O)OC([H])([H])[H])=C([H])C([H])=C1Cl,0
44,baseline,71,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N([H])[H],0
44,baseline,72,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,73,[H]C([H])=C([H])C([H])([H])SC(=S)N([H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,74,[H]N([H])C(=O)N([H])[H],0
44,baseline,75,[H]OC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])[H],0
44,baseline,76,[H]C(=NN([H])C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])([H])[H])C([H])=C1[H],0
44,baseline,77,[H]N(C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],0
44,baseline,78,[H]C1=C([H])C(C([H])([H])[H])=C([H])C([H])=C1N([H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,79,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,80,[H]C([H])([H])N1C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])[H])C1([H])[H],0
44,baseline,81,[H]C([H])([H])N(C([H])([H])[H])S(=O)(=O)C1=C(Cl)SN=C1Cl,0
44,baseline,82,[H]C([H])([H])C([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])[H],0
44,baseline,83,[H]N(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,84,[H]N([H])C(=O)C([H])([H])ON=C(C([H])([H])[H])C([H])([H])[H],0
44,baseline,85,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,86,[H]N([H])C(=S)N([H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,87,[H]N([H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,88,[H]C([H])([H])C1=C(C(=O)OC([H])([H])C([H])([H])[H])SC(=S)N1C([H])([H])[H],0
44,baseline,89,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,90,[H]N([H])C(=O)N([H])C([H])([H])[H],0
44,baseline,91,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,92,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,93,[H]C1=NN(C([H])([H])[H])C(C([H])([H])C([H])([H])C([H])([H])[H])=N1,0
44,baseline,94,[H]OC(=O)C1=C([H])C([H])=C(C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
44,baseline,95,[H]N([H])C(=S)N([H])N([H])C(=O)C([H])([H])Cl,0
44,baseline,96,[H]C1=C([H])C(N([H])S(=O)(=O)C([H])([H])[H])=C([H])C([H])=C1Cl,0
44,baseline,97,[H]N1N=C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])N([H])C1=S,0
44,baseline,98,[H]C([H])([H])OC(=O)N1C([H])([H])SC([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0
44,baseline,99,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,100,[H]N(C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])[H],0
44,baseline,101,[H]OC(=O)C([H])([H])C([H])([H])SC1=NC([H])=C([H])C(=O)N1[H],0
44,baseline,102,[H]OC1=NC(Cl)=NC(N([H])C([H])([H])C([H])([H])[H])=N1,0
44,baseline,103,[H]N([H])N([H])N([H])[H],0
44,baseline,104,[H]N([H])OC(=O)C1([H])C([H])([H])N(C(=S)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,105,[H]C1=C([H])C([H])=C(N([H])C(=O)OC([H])([H])[H])C(N([H])[H])=C1[H],0
44,baseline,106,[H]C1=C([H])C([H])=C([H])C(C([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H])=N1,0
44,baseline,107,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,108,[H]C([H])(OC(=O)C([H])([H])C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])[H],0
44,baseline,109,[H]C1=C([H])C(F)=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C1[H],0
44,baseline,110,[H]C1=NC(=[S+]C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])=C1N([O-])[O-],0
44,baseline,111,[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,112,[H]OC([H])([H])C([H])(O[H])C([H])(O[H])N([H])[H],0
44,baseline,113,[H]C([H])=C([H])C([H])([H])OC1=C([H])C([H])=C(Cl)C([H])=C1[H],0
44,baseline,114,[H]C1=C([H])C2=C(C([H])=C1[H])N([H])C(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])=C2[H],0
44,baseline,115,[H]C1=C(C([H])([H])[H])SC(N([H])[H])=C1C(=O)C([H])([H])[H],0
44,baseline,116,[H]C1=C([H])C(N([H])C(=O)OC([H])([H])[H])=C([H])C([H])=C1Cl,0
44,baseline,117,[H]C1=NN2C(=NN(C(=O)C([H])([H])C([H])=C([H])[H])C2([H])[H])C([H])=C1[H],0
44,baseline,118,[H]OC1=C(C([H])([H])C([H])=C([H])[H])C([H])=C([H])C([H])=C1[H],0
44,baseline,119,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
44,baseline,120,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,121,[H]C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C(C(=O)C([H])([H])C([H])([H])[H])=C1[H],0
44,baseline,122,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,123,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,124,[H]C1=C([H])C(C(=O)N([H])C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=C([H])O1,0
44,baseline,125,[H]OC(=O)C([H])(OC([H])([H])[H])C([H])([H])[H],0
44,baseline,126,[H]N1C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0
44,baseline,127,[H]C([H])([H])OC(=O)C1=C(C([H])([H])[H])OC(SC([H])([H])[H])=C1C([H])([H])[H],0
44,baseline,128,[H]N([H])C1=NN=C(N([H])[H])N1[H],0
44,baseline,129,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,130,[H]OC(=O)C([H])([H])C(=O)N([H])[H],0
44,baseline,131,[H]C([H])=C([H])C([H])([H])N1C(=S)N([H])N=C1C([H])([H])[H],0
44,baseline,132,[H]OC(=O)N([H])C1=C([H])C([H])=C([H])C([H])=C1OC([H])([H])C([H])([H])[H],0
44,baseline,133,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,134,[H]N1N=C(N([H])C([H])([H])C([H])([H])[H])N([H])C1=S,0
44,baseline,135,[H]C1=C([H])C([H])=C(C2=NN([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=N2)C([H])=C1[H],0
44,baseline,136,[H]C1=C2C(=O)C([H])([H])C([H])([H])C([H])(C([H])([H])[H])N2C(SC([H])([H])C([H])([H])[H])=N1,0
44,baseline,137,[H]C1=C([H])C([H])=C([H])C(OC([H])([H])C([H])([H])OC(=O)C([H])([H])[H])=N1,0
44,baseline,138,[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],0
44,baseline,139,[H]C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C(OC([H])([H])[H])=C1[H],0
44,baseline,140,[H]OC(=O)C([H])([H])Cl,0
44,baseline,141,[H]OC(=O)C([H])(S[H])C([H])([H])C([H])([H])[H],0
44,baseline,142,[H]OC(=O)C([H])([H])[H],0
44,baseline,143,[H]C1=C([H])C(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(N([H])[H])=C1[H],0
44,baseline,144,[H]N([H])C(=S)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,145,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0
44,baseline,146,[H]C1=NN(C(=O)C([H])([H])[H])C([H])=C1SC([H])([H])C(=O)N([H])C(=O)C([H])([H])[H],0
44,baseline,147,[H]C1=C([H])C([H])=C([H])C(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])C([H])([H])[H])=N1,0
44,baseline,148,[H]OC(=O)C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,149,[H]OC(=O)C([H])([H])Cl,0
44,baseline,150,[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],0
44,baseline,151,[H]C1=C([H])C([H])=C(N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])SC2=S)C([H])=C1[H],0
44,baseline,152,[H]C([H])([H])OC([H])([H])C([H])([H])[N+]([H])([H])[H],0
44,baseline,153,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,154,[H]C1=NN=C(C([H])(C([H])([H])[H])C([H])([H])[H])S1,0
44,baseline,155,[H]C1=C(N(C([H])([H])[H])C([H])([H])[H])OC(C([H])([H])[H])=C1[H],0
44,baseline,156,[H]N(C(=S)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])[H],0
44,baseline,157,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,158,[H]N([H])C(=S)N([H])C([H])([H])C([H])([H])[H],0
44,baseline,159,[H]N(C(=O)C([H])([H])[H])C(=S)N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
44,baseline,160,[H]C1=C([H])C2=C(C(=O)N([H])C(=S)O2)C([H])=C1OC([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,161,[H]N1N=NN=C1C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H],0
44,baseline,162,[H]OC(=O)C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,163,[H]C1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,164,[H]C(=O)N([H])N([H])[H],0
44,baseline,165,[H]C([H])([H])C1=NSC(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=N1,0
44,baseline,166,[H]N1C(=O)N(C([H])([H])[H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0
44,baseline,167,[H]C1=C([H])C([H])=C(C([H])([H])C([H])([H])C#N)C(OC([H])([H])[H])=C1[H],0
44,baseline,168,[H]C1=C([H])C([H])=C(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])S1,0
44,baseline,169,[H]C1=C([H])C([H])=C(OC([H])([H])C(=O)OC([H])([H])[H])C(Cl)=C1[H],0
44,baseline,170,[H]OC([H])([H])C([H])([H])C([H])(N([H])C([H])([H])[H])C([H])([H])[H],0
44,baseline,171,[H]C1=C([H])C(N([H])[H])=C([H])C([H])=C1OC(=O)C([H])([H])C([H])([H])[H],0
44,baseline,172,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=S)N([H])C1=O,0
44,baseline,173,[H]N(C(=O)C([H])([H])SC([H])([H])C([H])([H])[H])C([H])([H])[H],0
44,baseline,174,[H]C([H])([H])C1([H])SC([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,175,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]1([H])[H],0
44,baseline,176,[H]C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,177,[H]N1N=C(C([H])([H])[H])N([H])C1=S,0
44,baseline,178,[H]OC(=O)C([H])(S[H])C([H])([H])[H],0
44,baseline,179,[H]OC(=O)C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,180,[H]C1=C([H])C([H])=C(N([H])[H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=N1,0
44,baseline,181,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,182,[H]N([H])C(=S)N([H])C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,183,[H]C([H])([H])OC(=O)C([H])([H])SC1=NN=C(C([H])([H])[H])S1,0
44,baseline,184,[H]C1=C([H])C([H])=C(C([H])([H])N([H])C(=O)C([H])([H])[H])C(Cl)=C1[H],0
44,baseline,185,[H]N(C(=S)SC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,186,[H]C1=C([H])SC(N([H])C([H])([H])C([H])([H])[H])=N1,0
44,baseline,187,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,188,[H]N([H])C(=O)N([H])[H],0
44,baseline,189,[H]O[N+]([H])([H])C([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],0
44,baseline,190,[H]C([H])=C(C(=O)N([H])C1=NC(=[S+]C([H])([H])[H])SC1=C([O-])N([H])[H])C([H])([H])[H],0
44,baseline,191,[H]N(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,192,[H]C(=NN([H])S(=O)(=O)C1=C([H])C([H])=C([H])S1)C(=O)C([H])([H])[H],0
44,baseline,193,[H]C1=C(C#N)N=C(SC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N1[H],0
44,baseline,194,[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C([H])([H])[H],0
44,baseline,195,[H]C1=NN(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=N1,0
44,baseline,196,[H]OC(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,197,[H]N([H])C(=S)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,198,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(O[H])C1([H])[H],0
44,baseline,199,[H]OC(=O)C([H])([H])SC([H])([H])[H],0
44,baseline,200,[H]N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0
44,baseline,201,[H]N(C(=O)C([H])([H])[H])C([H])([H])[H],0
44,baseline,202,[H]N(C(=S)N1C([H])([H])C([H])([H])SC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,203,[H]N1N=NN=C1SC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,204,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=S)S1,0
44,baseline,205,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,206,[H]C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,207,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,208,[H]C1=C(C(=O)OC([H])([H])C([H])([H])[H])C2=C(S1)C([H])=C([H])C([H])=C2[H],0
44,baseline,209,[H]OC(=O)C([H])([H])Cl,0
44,baseline,210,[H]C([H])([H])C([H])([H])OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
44,baseline,211,[H]N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,212,[H]C([H])(Cl)C1(Cl)SS1,0
44,baseline,213,[H]C1=C([H])C([H])=C(N([H])C2=NC(N([H])C(=O)OC([H])([H])C([H])([H])[H])=NS2)C([H])=C1[H],0
44,baseline,214,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,215,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],0
44,baseline,216,[H]C1=NC(SC([H])([H])C([H])([H])[H])=NN=C1C([H])([H])[H],0
44,baseline,217,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
44,baseline,218,[H]C1=NC([H])=C(Br)C([H])=C1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
44,baseline,219,[H]C1=C([H])C(N([H])C(=O)OC([H])([H])[H])=C([H])C([H])=C1Cl,0
44,baseline,220,[H]C(=S)N([H])C([H])([H])C([H])([H])C([H])([H])[H],0
44,baseline,221,[H]OC([H])([H])C([H])([H])N([H])C(=S)N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
44,baseline,222,[H]N(C(=O)C([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H],0
44,baseline,223,[H]C1=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1=O,0
